time,close,regime_score,regime_label,risk_score,risk_label,raw_base,ceiling,modifier,dd,score_A_roll,score_B_roll,score_C,rank_A_roll,rank_A_exp,r12,risk_C,risk_D,status
2018-04-16,8789.96,,INSUFFICIENT,,INSUFFICIENT,,,-8.38113415559047e-18,,,,,,,,,,INSUFFICIENT HISTORY
2018-04-23,9393.99,-0.5067851905417414,BEARISH,0.629669442545346,EXTENDED,-0.5067851905417414,-0.3,-6.704907324472376e-18,-0.49001334019456255,-0.6119987082303281,0.0,-0.9255430873523751,0.21555627320537327,0.21555627320537327,5.957428844401981,0.9999999973558509,0.12890187585219695,OK
2018-04-30,9623.54,-0.5028932239233178,BEARISH,0.6315718184135233,EXTENDED,-0.5028932239233178,-0.3,-5.363925859577902e-18,-0.4767665395698272,-0.5907007803067883,-0.02874271295919817,-0.9138202355900146,0.22738845538511757,0.22738845538511757,5.192714332597603,0.9999993266982626,0.12362470133956338,OK
2018-05-07,8696.58,-0.8097893251232452,BEARISH,0.36958763450199067,NORMAL,-0.8097893251232452,-0.3,-4.2911406876623215e-18,-0.5264551907688881,-0.6762762336317555,-0.8927042379902043,-0.9506149943675757,0.17984653687124694,0.17984653687124694,3.8747645739910315,0.2884302782934258,0.11837717833793984,OK
2018-05-14,8518.48,-0.8417465106402837,BEARISH,0.30359851739427635,NORMAL,-0.8417465106402837,-0.3,-3.4329125501298573e-18,-0.5354562483886628,-0.6864111662066829,-0.98,-0.9554459433891058,0.17421601877406506,0.17421601877406506,3.2221902802904507,0.13444183229991605,0.06495363955570191,OK
2018-05-21,7347.39,-0.8866816570547481,BEARISH,0.31601380198081974,NORMAL,-0.8866816570547481,-0.3,-2.746330040103886e-18,-0.5987181301681272,-0.7733817652811097,-0.98,-0.9786394507129947,0.12589901928827238,0.12589901928827238,2.3722031751277077,0.20533837979594868,0.06365319478801369,OK
2018-05-28,7703.67,-0.8669959158441698,BEARISH,0.31426557999286997,NORMAL,-0.8669959158441698,-0.3,-2.197064032083109e-18,-0.5786276374614807,-0.7327835311932818,-0.98,-0.9729733072287717,0.1484535937815101,0.1484535937815101,2.04460393554838,0.19703846087152957,0.042485773869004775,OK
2018-06-04,6781.17,-0.8959248028662884,BEARISH,0.30008158917122885,NORMAL,-0.8959248028662884,-0.3,-1.757651225666487e-18,-0.6285289791860631,-0.7904068878232806,-0.98,-0.9849668133832484,0.11644061787595525,0.11644061787595525,1.295418079899263,0.21424376860919073,0.041324191543970115,OK
2018-06-11,6453.41,-0.8998688002618095,BEARISH,0.30952879644520087,NORMAL,-0.8998688002618095,-0.3,-1.4061209805331896e-18,-0.6459525296434532,-0.7976148568132305,-0.98,-0.9877684587834231,0.11243619065931637,0.11243619065931637,1.563949653950369,0.21861106096856128,0.041324191543970115,OK
2018-06-18,6153.4,-0.8884673402956925,BEARISH,0.3115784916559594,NORMAL,-0.8884673402956925,-0.3,-1.1248967844265518e-18,-0.6619045579232912,-0.8017360400609204,-0.9340555389460671,-0.9898778423378327,0.11014664441059982,0.11014664441059982,1.4593629972462359,0.23109922278818695,0.04379466730028065,OK
2018-06-25,6349.99,-0.8657959057912052,BEARISH,0.31494505709143233,NORMAL,-0.8657959057912052,-0.3,-8.999174275412414e-19,-0.650578888413766,-0.7732106988564065,-0.902485841522112,-0.9884213553967548,0.1259940561908853,0.1259940561908853,1.5355638344174385,0.22531229577181267,0.04224267822205264,OK
2018-07-02,6706.6,-0.8449179704067663,BEARISH,0.5234685552835822,EXTENDED,-0.8449179704067663,-0.3,-7.199339420329931e-19,-0.6304012999960954,-0.7348290039088843,-0.8930698125906862,-0.9852958994822503,0.14731722005061984,0.14731722005061984,1.6801956615566604,0.8012758261596585,0.04042542571934505,OK
2018-07-09,6349.3,-0.8449502897040327,BEARISH,0.5236091614665683,EXTENDED,-0.8449502897040327,-0.3,-5.759471536263945e-19,-0.64956634457624,-0.7499059451738832,-0.8680741568438646,-0.9882814692905034,0.1389411415700649,0.1389411415700649,2.3110141163832436,0.8161295630285735,0.01655014159176849,OK
2018-07-16,7396.6,-0.7908843295086587,BEARISH,0.6036507056134052,EXTENDED,-0.7908843295086587,-0.3,-4.607577229011157e-19,-0.591149978285529,-0.6592464462353813,-0.8335313294644093,-0.9766561194536572,0.18930752986923263,0.18930752986923263,1.6906315705233137,0.9994802864133838,0.041513750721949225,OK
2018-07-23,8216.74,-0.7455487378399558,BEARISH,0.6164069937023087,EXTENDED,-0.7455487378399558,-0.3,-3.6860617832089257e-19,-0.5451341131127021,-0.5852212218022099,-0.8072170358015636,-0.9601363091539691,0.23043265455432782,0.23043265455432782,1.9962185992408026,0.9999527199840741,0.046040328143562397,OK
2018-07-30,7032.61,-0.7837287875893716,BEARISH,0.39004073828184205,NORMAL,-0.7837287875893716,-0.3,-2.9488494265671407e-19,-0.6101008508624459,-0.6832790355231593,-0.769747661655183,-0.9813156924295797,0.17595609137602258,0.17595609137602258,1.182176712435032,0.45136676176339463,0.04368531027378739,OK
2018-08-06,6310.82,-0.799423226814187,BEARISH,0.18665699432526534,NORMAL,-0.799423226814187,-0.3,-2.3590795412537127e-19,-0.6495924318265511,-0.7314940941205219,-0.7439320363677904,-0.9882850941984602,0.14916994771082112,0.14916994771082112,0.5567396093115959,0.24408443881948302,0.044056554415977195,OK
2018-08-13,6481.99,-0.7878352719345856,BEARISH,0.16360835140323374,NORMAL,-0.7878352719345856,-0.3,-1.8872636330029703e-19,-0.6395475582345199,-0.709625298086677,-0.7393428180970694,-0.9868041694658406,0.16131927884073502,0.16131927884073502,0.5970685050311924,0.14476213286822479,0.04542299272792358,OK
2018-08-20,6700.46,-0.7735123897085558,BEARISH,0.17196637507837964,NORMAL,-0.7735123897085558,-0.3,-1.5098109064023765e-19,-0.6268390716337081,-0.6851339141620943,-0.7301207877040032,-0.9846635680976498,0.1749256032432809,0.1749256032432809,0.544710536507995,0.1912471136935064,0.0427189771099123,OK
2018-08-27,7290.31,-0.7483261891364962,BEARISH,0.18696826223740506,NORMAL,-0.7483261891364962,-0.3,-1.2078487251219011e-19,-0.5933793103492406,-0.6314966272406699,-0.7327937549625687,-0.9772583215576964,0.20472409597740562,0.20472409597740562,0.5826961569689943,0.19108380056929422,0.042271156661461515,OK
2018-09-03,6236.04,-0.785491651766505,BEARISH,0.16312435660563632,NORMAL,-0.785491651766505,-0.3,-9.662789800975209e-20,-0.6516592362025343,-0.7112691475671483,-0.7275944601222066,-0.9885687892985051,0.16040602912936205,0.16040602912936205,0.4755597200335051,0.21175924568818838,0.042271156661461515,OK
2018-09-10,6499.98,-0.7684436938546068,BEARISH,0.3743887576102668,NORMAL,-0.7684436938546068,-0.3,-7.730231840780168e-20,-0.6363702907636529,-0.6836276541331359,-0.7141221969903413,-0.986298361590373,0.17576241437048007,0.17576241437048007,0.7745011588893227,0.6180385801532317,0.040085051447594076,OK
2018-09-17,6702.22,-0.7547426115041652,BEARISH,0.45014020915657976,EXTENDED,-0.7547426115041652,-0.3,-6.184185472624135e-20,-0.6244930767364449,-0.661731838936371,-0.7030171237902219,-0.9842325873829273,0.18792675614646057,0.18792675614646057,0.8290986894891683,0.7875057198844937,0.04005315828948283,OK
2018-09-24,6597.81,-0.7507056264235125,BEARISH,0.15647204243491408,NORMAL,-0.7507056264235125,-0.3,-4.947348378099308e-20,-0.6297875627509565,-0.6652158308223657,-0.6835376617243721,-0.9851888161445452,0.1859912050986857,0.1859912050986857,0.507306007009015,0.1602926784942459,0.040271361866057134,OK
2018-10-01,6577.63,-0.7445996353559444,BEARISH,0.2611975851523734,NORMAL,-0.7445996353559444,-0.3,-3.957878702479447e-20,-0.6303654392101754,-0.6618921885513809,-0.6680857820138862,-0.9852896636146286,0.18783767302701063,0.18783767302701063,0.4305477622782179,0.49088883796852867,0.04377061834300213,OK
2018-10-08,6183.0,-0.7564700604470322,BEARISH,0.11768023841020835,NORMAL,-0.7564700604470322,-0.3,-3.166302961983558e-20,-0.6520199805878235,-0.6879931598802377,-0.6657291239650855,-0.9886176052455985,0.17333713339986795,0.17333713339986795,0.08861383523777677,0.16731120261528268,0.04360098562480679,OK
2018-10-15,6413.38,-0.7452272339896608,BEARISH,0.11868636514741415,NORMAL,-0.7452272339896608,-0.3,-2.5330423695868464e-20,-0.6385119330463163,-0.6641780117082341,-0.6656226295816483,-0.986641359385844,0.1865677712732033,0.1865677712732033,0.07444798123638807,0.17156673265232034,0.02698253639210276,OK
2018-10-22,6405.57,-0.7446183227122992,BEARISH,0.1791054267006613,NORMAL,-0.7446183227122992,-0.3,-2.026433895669477e-20,-0.6384097557766336,-0.660105071273116,-0.669715811170759,-0.9866251891526772,0.18883051595937997,0.18883051595937997,0.04369949994867506,0.34879824797451536,0.020662996655184424,OK
2018-10-29,6421.76,-0.7434264440174505,BEARISH,0.09710772888299324,NORMAL,-0.7434264440174505,-0.3,-1.6211471165355818e-20,-0.6369512677489101,-0.6544133230775975,-0.6744746137148305,-0.98639225807233,0.19199259829022364,0.19199259829022364,-0.128983604422791,0.12036555159522094,0.022718706182891416,OK
2018-11-05,6357.54,-0.743753681897825,BEARISH,0.23313775674615506,NORMAL,-0.743753681897825,-0.3,-1.2969176932284655e-20,-0.6400419536839028,-0.6554339932135739,-0.673626948839164,-0.9868812011998698,0.19142555932579228,0.19142555932579228,0.08298795476264709,0.49674304047160855,0.022718706182891416,OK
2018-11-12,5559.26,-0.7711964384852591,BEARISH,0.11620489728567261,NORMAL,-0.7711964384852591,-0.3,-1.0375341545827725e-20,-0.6847669808832095,-0.7123181903557306,-0.6752710472026621,-0.9922877546575267,0.15982322758014963,0.15982322758014963,-0.3065297171611834,0.20035383027070397,0.025572953570492683,OK
2018-11-19,3938.89,-0.8177655506554125,BEARISH,0.10979573828427223,NORMAL,-0.8177655506554125,-0.3,-8.300273236662181e-21,-0.7763131267652019,-0.8114481732598449,-0.6775330632361971,-0.9974158148704925,0.10475101485564171,0.10475101485564171,-0.5751413538473487,0.22258208159959492,0.02719719254997566,OK
